order_item_id,order_id,product_id,quantity,price_per_unit
18420,10749,8,1,744
18421,23741,56,3,699
18422,9624,515,2,999
18423,17975,521,1,604
18424,8958,481,1,1380
18425,1202,805,3,999
18426,22012,718,1,54590
18427,12051,203,1,998
18428,10382,706,1,73000
18429,16261,672,1,41500
18430,15904,784,2,999
18431,10262,499,1,450
18432,23771,744,1,5530
18433,8868,752,3,1699
18434,15488,206,1,599
18435,756,569,1,300
18436,7498,34,3,799
18437,13723,129,3,2100
18438,7214,226,1,460
18439,2334,356,5,480
18440,22150,517,9,2567
18441,22063,91,1,1299
18442,5594,129,4,2100
18443,12086,734,3,1299
18444,6651,72,1,596
18445,4031,74,1,1299
18446,16113,79,1,2299
18447,7746,311,1,569.01
18448,17535,567,2,999
18449,5241,665,2,39000
18450,1934,277,3,699
18451,21869,3,1,399
18452,14029,710,2,59700
18453,23976,336,4,95
18454,6148,201,1,2999
18455,7160,450,3,450
18456,3001,243,2,399
18457,1046,437,3,699
18458,4006,700,1,42990
18459,19652,704,3,49990
18460,11174,241,3,249
18461,3266,356,1,480
18462,5457,652,3,47990
18463,18943,165,2,999
18464,14125,228,9,1499
18465,18541,634,1,49990
18466,13528,736,4,1999
18467,5774,367,4,90
18468,1087,540,3,335
18469,20128,227,1,699
18470,11261,596,1,1299
18471,8849,522,9,399
18472,20513,761,5,500
18473,17300,10,5,259
18474,2275,716,3,71750
18475,12138,725,1,68990
18476,23427,317,1,316
18477,17285,119,1,599
18478,21214,762,1,7600
18479,17150,73,1,1999
18480,8763,658,2,79990
18481,17417,501,1,575
18482,1669,122,1,529
18483,16782,805,1,999
18484,21149,732,1,19999
18485,1568,612,1,889
18486,16129,151,1,3786
18487,21901,317,1,316
18488,18244,221,1,239
18489,20074,413,1,759
18490,18645,19,1,399
18491,21270,147,1,699
18492,5107,309,1,99
18493,12885,699,2,50990
18494,20083,525,4,418
18495,19431,477,1,599
18496,11997,4,1,199
18497,17712,559,5,999
18498,653,333,1,355
18499,13568,415,1,5850
18500,4413,463,3,399
18501,8823,148,3,599
18502,3370,147,1,699
18503,6191,464,2,265
18504,6961,322,2,199
18505,11965,328,1,590
18506,8512,18,1,305
18507,16150,683,3,64200
18508,16572,560,1,1282
18509,7260,164,2,347
18510,18573,382,2,1499
18511,15600,136,3,699
18512,6650,758,3,2999
18513,12703,236,1,1598
18514,16513,765,1,557.65
18515,19326,247,1,999
18516,12389,624,2,899
18517,19079,661,3,70600
18518,23696,595,1,2999
18519,11245,229,1,899
18520,19350,637,4,73990
18521,11223,662,1,54990
18522,23335,41,1,449
18523,16554,744,1,5530
18524,2013,759,3,695
18525,3050,791,1,16999
18526,2272,314,1,1999
18527,13885,381,2,139
18528,22798,479,1,700
18529,14591,342,1,432
18530,23968,280,1,590
18531,16996,551,1,699
18532,9555,187,4,399
18533,16547,243,3,399
18534,22914,272,3,3999
18535,12764,46,1,839
18536,12684,309,1,99
18537,16669,133,1,605
18538,462,565,4,799
18539,13511,770,1,999
18540,17565,299,3,595
18541,11002,590,2,799
18542,23695,499,3,450
18543,8658,573,1,16995
18544,19011,572,5,1075
18545,21142,521,1,604
18546,20406,689,1,59400
18547,1266,443,1,840
18548,5507,163,3,4995
18549,4238,138,3,43000
18550,7582,683,3,64200
18551,8646,435,1,760
18552,8221,689,1,59400
18553,13848,333,1,355
18554,20403,192,1,2599
18555,6275,469,2,499
18556,20233,280,1,590
18557,18096,174,1,1599
18558,16423,330,5,699
18559,18519,594,3,140
18560,5418,302,3,3900
18561,15653,681,1,43990
18562,2209,248,2,400
18563,7634,654,10,49990
18564,16646,60,4,1498
18565,24014,317,1,316
18566,20645,569,1,300
18567,1162,591,1,549
18568,19796,27,3,219
18569,7431,159,5,2099
18570,10002,757,1,1999
18571,20067,200,1,1800
18572,2312,104,3,249
18573,5870,73,5,1999
18574,9707,230,1,525
18575,4698,395,1,999
18576,15006,619,1,2199
18577,7472,286,1,599
18578,21637,67,3,195
18579,17153,690,2,39500
18580,12344,575,3,4999
18581,7172,187,1,399
18582,5765,32,3,349
18583,2753,426,4,175
18584,15734,33,7,1290
18585,11533,485,4,2999
18586,5988,346,3,4999
18587,8734,258,5,599
18588,9516,336,3,95
18589,8807,767,4,599
18590,18383,343,1,352
18591,14626,655,4,50990
18592,6620,677,2,56990
18593,11420,164,1,347
18594,7886,143,1,5900
18595,20284,428,2,249
18596,13160,349,3,69
18597,2752,323,2,322
18598,15764,657,3,46900
18599,22852,214,2,1350
18600,15356,395,3,999
18601,7373,282,1,2250
18602,23061,72,2,596
18603,18026,36,3,775
18604,21730,452,1,800
18605,6213,49,1,198
18606,22461,307,2,2567
18607,22567,539,1,999
18608,12437,323,8,322
18609,6969,1,3,949
18610,15137,525,1,418
18611,2673,604,6,4999
18612,11568,53,1,349
18613,2829,598,1,499
18614,11645,144,1,899
18615,5421,62,1,2000
18616,9558,587,1,1200
18617,22112,571,1,999
18618,14280,789,2,2499
18619,10682,172,1,999
18620,8943,446,5,1598
18621,16205,477,3,599
18622,22420,624,1,899
18623,18532,51,1,175
18624,3528,669,3,55600
18625,21526,104,1,249
18626,19385,546,3,999
18627,5848,761,1,500
18628,21235,21,1,230
18629,2538,172,1,999
18630,771,683,2,64200
18631,4650,186,3,2999
18632,16090,755,7,599
18633,17964,143,10,5900
18634,12859,278,1,1988
18635,6918,313,1,335
18636,19065,6,1,999
18637,16803,228,1,1499
18638,8011,719,3,35990
18639,235,169,1,3299
18640,19174,465,3,199
18641,6319,387,1,13150
18642,11357,756,6,999
18643,21517,762,5,7600
18644,8781,181,1,400
18645,19074,255,1,199
18646,17822,570,2,135
18647,1381,80,3,799
18648,17485,694,5,42190
18649,12976,592,1,2299
18650,22518,122,4,529
18651,10137,488,10,1988
18652,13686,749,8,6079
18653,18718,145,10,699
18654,21974,91,1,1299
18655,5167,543,2,832
18656,23985,429,3,349
18657,1847,729,3,38990
18658,3235,685,9,64000
18659,12450,216,1,949
18660,23372,778,1,499
18661,18289,502,1,399
18662,15172,489,3,8000
18663,2717,432,3,699
18664,8626,138,3,43000
18665,18135,85,3,999
18666,8921,38,2,499
18667,9350,237,4,480
18668,2322,223,1,810
18669,4370,655,2,50990
18670,1442,203,4,998
18671,2065,721,1,52990
18672,12002,493,4,399
18673,4361,709,2,56179
18674,23936,741,6,2999
18675,302,65,5,1599
18676,6314,133,1,605
18677,6408,54,4,230
18678,5155,274,3,3230
18679,10548,322,1,199
18680,15486,664,1,55500
18681,9933,345,1,499
18682,12480,738,1,999
18683,18060,280,1,590
18684,18575,119,1,599
18685,20399,647,1,58400
18686,17807,743,1,399
18687,2213,671,3,47790
18688,9239,201,3,2999
18689,14617,726,1,18999
18690,13537,367,3,90
18691,7089,307,1,2567
18692,22074,70,3,399
18693,15081,588,2,19999
18694,14181,588,1,19999
18695,14557,278,3,1988
18696,15891,228,1,1499
18697,17019,81,1,999
18698,2457,688,1,73990
18699,19844,516,1,399
18700,7630,771,3,4797
18701,5266,195,1,400
18702,23353,26,4,259
18703,15217,434,1,750
18704,15370,688,1,73990
18705,8461,501,2,575
18706,14345,632,2,67790
18707,5658,249,3,499
18708,2366,626,2,1299
18709,2474,437,2,699
18710,21073,402,1,3499
18711,16302,322,2,199
18712,5871,127,1,850
18713,16745,511,3,1299
18714,21916,663,1,57990
18715,9493,266,1,599
18716,17749,108,2,1499
18717,23807,165,1,999
18718,15938,647,1,58400
18719,22214,793,3,495
18720,234,550,3,460
18721,7853,487,2,699
18722,21057,344,1,2295
18723,409,471,3,998
18724,8028,692,8,47100
18725,16005,180,2,3580
18726,14799,109,4,250
18727,20725,262,6,399
18728,10568,212,1,290
18729,8825,620,2,999
18730,5542,485,1,2999
18731,13287,25,1,199
18732,18415,457,1,999
18733,18698,648,1,62250
18734,20770,396,1,169
18735,12730,535,1,245
18736,16096,51,6,175
18737,4990,145,9,699
18738,1180,222,3,699
18739,3165,393,1,599
18740,16959,119,1,599
18741,7273,693,1,49089
18742,19618,562,5,130
18743,20662,274,3,3230
18744,15623,725,2,68990
18745,22160,289,3,450
18746,12486,47,1,699
18747,2990,793,1,495
18748,5740,468,1,599
18749,8217,335,7,237
18750,11623,396,2,169
18751,16957,242,1,800
18752,5254,122,4,529
18753,796,347,2,441
18754,21606,5,2,275
18755,4315,553,4,2999
18756,2997,563,1,1299
18757,10223,574,3,615
18758,16595,47,5,699
18759,11126,27,4,219
18760,11259,760,1,249
18761,22017,607,1,999
18762,22827,411,1,999
18763,4528,539,2,999
18764,21815,7,1,159
18765,8086,765,1,557.65
18766,2768,469,1,499
18767,23661,259,3,499
18768,21134,400,5,5295
18769,18560,431,1,239
18770,23654,86,1,699
18771,7117,496,3,599
18772,5161,258,2,599
18773,9618,644,1,57990
18774,9598,172,5,999
18775,21196,61,1,2475
18776,1008,540,2,335
18777,7017,543,2,832
18778,12074,687,1,85990
18779,22391,107,1,1700
18780,19983,531,1,399
18781,3231,481,2,1380
18782,16027,67,3,195
18783,21227,6,1,999
18784,10544,103,1,999
18785,19448,703,2,49000
18786,18896,54,1,230
18787,15797,710,1,59700
18788,5033,97,2,1500
18789,21390,207,3,999
18790,11013,788,1,1299
18791,2919,322,1,199
18792,6063,410,1,799
18793,19288,380,1,288
18794,7244,273,1,399
18795,5511,435,1,760
18796,10253,453,1,399
18797,15228,798,3,28799
18798,517,95,1,750
18799,16240,411,1,999
18800,7434,339,3,1445
18801,20675,117,10,999
18802,23035,110,1,492
18803,8698,741,2,2999
18804,1560,498,3,670
18805,5088,492,1,2250
18806,20624,642,1,62000
18807,212,556,1,435
18808,22869,377,3,749
18809,18761,62,1,2000
18810,1718,747,1,3499
18811,6506,167,2,1899
18812,3619,741,1,2999
18813,19292,804,1,999
18814,3812,466,3,525
18815,11286,692,2,47100
18816,13649,12,2,399
18817,21356,655,1,50990
18818,7699,655,1,50990
18819,3412,216,6,949
18820,3228,292,2,399
18821,9672,145,1,699
18822,18889,517,1,2567
18823,18223,263,1,1099
18824,21571,239,2,999
18825,15968,719,2,35990
18826,1361,572,1,1075
18827,2004,522,1,399
18828,23869,396,1,169
18829,11043,289,6,450
18830,22598,207,3,999
18831,15576,459,1,499
18832,19087,624,1,899
18833,7971,608,3,4950
18834,12773,61,1,2475
18835,20275,219,3,349
18836,21874,439,2,899
18837,6533,803,2,795
18838,5180,662,1,54990
18839,13908,785,1,999
18840,12712,230,1,525
18841,12415,222,2,699
18842,4969,329,5,904
18843,19498,250,3,110
18844,16615,691,4,44500
18845,3785,479,1,700
18846,6974,700,1,42990
18847,8897,805,1,999
18848,9009,424,1,3855
18849,9722,485,1,2999
18850,16873,406,1,998
18851,6324,178,1,3299
18852,11620,24,3,380
18853,13174,329,2,904
18854,7685,689,2,59400
18855,20383,379,3,129
18856,21329,262,4,399
18857,17266,215,4,1299
18858,12618,2,1,1699
18859,9517,329,5,904
18860,7155,756,3,999
18861,21279,637,1,73990
18862,12897,795,6,699
18863,1506,523,1,549
18864,1604,63,2,798
18865,9249,183,1,1100
18866,12574,304,3,1668
18867,3467,727,3,299
18868,17949,82,1,1449
18869,17552,600,1,599
18870,19496,249,3,499
18871,16373,158,1,699
18872,14698,206,1,599
18873,1315,169,2,3299
18874,10947,172,4,999
18875,13952,172,1,999
18876,22278,336,3,95
18877,203,644,2,57990
18878,22168,13,1,165
18879,7344,657,2,46900
18880,22907,399,9,2000
18881,19181,742,1,7999
18882,20215,723,9,61400
18883,19140,14,9,259
18884,474,340,2,99
18885,17386,439,1,899
18886,22716,734,1,1299
18887,15503,98,1,1499
18888,7414,532,2,1499
18889,11529,275,5,2999
18890,1413,794,1,20800
18891,23477,747,1,3499
18892,23900,66,3,899
18893,11186,430,7,239
18894,11353,277,1,699
18895,21043,529,1,795
18896,23468,703,1,49000
18897,16353,619,1,2199
18898,20892,322,1,199
18899,8118,258,1,599
18900,12716,55,2,599
18901,4458,162,1,499
18902,17240,330,1,699
18903,22181,11,3,200
18904,20526,776,2,6990
18905,20669,323,4,322
18906,2987,655,4,50990
18907,6067,313,4,335
18908,16698,211,1,1299
18909,1420,286,1,599
18910,6283,416,1,1050
18911,9671,561,1,999
18912,15964,604,1,4999
18913,12264,570,2,135
18914,10790,758,1,2999
18915,4546,91,7,1299
18916,19557,684,3,61990
18917,19971,15,1,1161
18918,19461,702,1,56990
18919,4960,644,1,57990
18920,11344,143,3,5900
18921,11593,504,1,450
18922,12106,76,1,649
18923,14978,611,2,499
18924,8291,669,5,55600
18925,5050,674,2,51500
18926,910,580,1,1997
18927,21171,780,3,1499
18928,11316,422,1,3999
18929,14543,290,3,299
18930,16094,462,3,399
18931,9392,261,1,998
18932,12650,642,1,62000
18933,16372,150,3,1999
18934,1862,571,1,999
18935,18721,80,4,799
18936,13378,39,1,299
18937,7791,788,1,1299
18938,23712,464,4,265
18939,11732,627,1,9999
18940,13977,65,1,1599
18941,20388,66,1,899
18942,4282,511,5,1299
18943,3679,230,2,525
18944,637,598,4,499
18945,12787,374,1,4999
18946,16047,440,5,525
18947,16493,107,2,1700
18948,23344,557,2,999
18949,3274,774,1,2999
18950,14130,449,5,999
18951,21536,150,3,1999
18952,14602,337,2,599
18953,12993,400,1,5295
18954,21635,371,2,999
18955,9214,457,2,999
18956,20826,315,2,364
18957,16498,34,1,799
18958,3837,475,1,1160
18959,6639,236,1,1598
18960,19555,63,1,798
18961,10332,431,4,239
18962,23265,543,1,832
18963,15166,492,1,2250
18964,11099,48,1,898
18965,18630,222,1,699
18966,16926,702,2,56990
18967,19806,229,1,899
18968,13777,120,1,1199
18969,11200,786,2,1699
18970,15414,609,1,999
18971,10816,646,5,42900
18972,23284,438,2,1499
18973,6538,65,1,1599
18974,22982,209,2,1499
18975,11493,460,1,110
18976,22764,683,3,64200
18977,21923,754,1,1499
18978,1688,614,1,1299
18979,20121,398,1,800
18980,4828,216,1,949
18981,10609,638,3,48200
18982,7191,207,1,999
18983,160,539,3,999
18984,10300,520,1,850
18985,5002,607,2,999
18986,8806,592,1,2299
18987,12159,76,1,649
18988,11912,16,3,240
18989,20366,189,2,1999
18990,1590,705,2,50600
18991,10190,445,1,1180
18992,16901,65,1,1599
18993,19361,619,1,2199
18994,6226,550,3,460
18995,5008,85,3,999
18996,21286,669,2,55600
18997,24036,75,1,499
18998,5691,190,1,599
18999,15919,298,1,369
19000,15932,160,4,599
19001,10035,246,1,299
19002,15033,308,2,1999
19003,3517,144,1,899
19004,5807,739,1,15490
19005,22618,145,1,699
19006,16693,495,4,699
19007,22186,461,2,110
19008,10250,423,3,999
19009,22366,231,4,320
19010,21257,667,1,55400
19011,4840,220,1,239
19012,5416,196,2,1899
19013,21800,512,1,3900
19014,1875,608,1,4950
19015,20064,319,3,82
19016,13898,559,2,999
19017,115,739,1,15490
19018,22621,706,3,73000
19019,3685,730,1,1199
19020,19010,288,3,670
19021,11789,744,1,5530
19022,23218,395,1,999
19023,17471,582,3,799
19024,12731,768,2,599
19025,12850,594,2,140
19026,15148,621,1,205
19027,13902,758,1,2999
19028,9462,563,4,1299
19029,16944,275,2,2999
19030,19007,803,3,795
19031,17296,318,2,1400
19032,17633,689,1,59400
19033,2020,274,1,3230
19034,1409,318,2,1400
19035,22032,719,1,35990
19036,21401,498,1,670
19037,12955,165,1,999
19038,11536,558,1,546
19039,4888,125,1,240
19040,16294,643,1,60990
19041,9723,522,3,399
19042,22008,681,6,43990
19043,10027,586,5,999
19044,24027,356,1,480
19045,15406,790,3,249
19046,4047,738,1,999
19047,3381,518,3,1999
19048,79,574,3,615
19049,20742,789,1,2499
19050,5116,370,1,599
19051,4997,285,2,699
19052,11609,589,7,499
19053,2501,400,1,5295
19054,17388,437,1,699
19055,4635,692,1,47100
19056,21253,486,1,359
19057,4022,723,1,61400
19058,9446,315,1,364
19059,10094,198,1,799
19060,14972,525,3,418
19061,10700,764,2,999
19062,13359,435,8,760
19063,8094,593,8,699
19064,1708,169,10,3299
19065,22677,288,1,670
19066,1660,187,1,399
19067,8345,387,1,13150
19068,2014,408,1,5500
19069,19548,772,2,1499
19070,9843,459,3,499
19071,6175,309,1,99
19072,15698,375,5,332
19073,4910,611,1,499
19074,11072,267,1,599
19075,16711,25,1,199
19076,3764,257,3,598
19077,4389,179,9,1680
19078,20445,153,2,499
19079,15591,220,2,239
19080,21404,25,1,199
19081,358,778,1,499
19082,6340,190,1,599
19083,14616,164,10,347
19084,6239,142,1,1499
19085,3799,166,1,223
19086,20959,448,2,480
19087,10951,530,1,683
19088,11686,505,1,755
19089,4812,593,3,699
19090,2602,636,3,58190
19091,2003,774,3,2999
19092,10302,649,1,62990
19093,7066,472,6,399
19094,19993,400,5,5295
19095,13717,493,4,399
19096,8508,637,2,73990
19097,2945,763,8,64990
19098,9530,129,9,2100
19099,23686,84,1,335
19100,14496,118,3,399
19101,21837,260,1,1200
19102,8393,117,1,999
19103,187,171,1,2829
19104,1650,512,3,3900
19105,12479,381,1,139
19106,690,476,1,599
19107,1437,102,3,1999
19108,11428,770,1,999
19109,16545,552,2,599
19110,7037,135,1,105
19111,19692,243,2,399
19112,22609,791,1,16999
19113,19048,156,1,849
19114,24031,577,1,277
19115,1935,612,1,889
19116,22919,33,3,1290
19117,3023,564,2,772
19118,10642,444,1,1060
19119,8301,802,1,2000
19120,1500,523,1,549
19121,634,355,2,300
19122,4396,360,2,1545
19123,848,594,4,140
19124,12895,327,2,319
19125,16578,297,4,575
19126,10185,339,1,1445
19127,19894,519,1,99
19128,839,389,1,7950
19129,15743,80,1,799
19130,19220,287,2,199
19131,22137,780,1,1499
19132,3328,237,2,480
19133,5095,264,1,2300
19134,6496,262,2,399
19135,8942,495,1,699
19136,16904,181,8,400
19137,19141,82,2,1449
19138,15978,28,1,700
19139,9309,91,1,1299
19140,22965,756,2,999
19141,15780,453,2,399
19142,18947,428,2,249
19143,12729,590,9,799
19144,18125,61,2,2475
19145,16540,714,5,77150
19146,16665,187,1,399
19147,9271,22,1,400
19148,10800,533,5,199
19149,14107,748,2,999
19150,22697,73,10,1999
19151,22028,608,7,4950
19152,12827,715,1,87900
19153,4001,233,1,840
19154,23543,42,2,200
19155,6245,202,3,1599
19156,22167,483,1,399
19157,18848,102,9,1999
19158,22323,166,1,223
19159,19552,279,2,8000
19160,8996,201,1,2999
19161,19209,100,2,2399
19162,8657,783,1,1999
19163,10260,58,4,798
19164,3220,434,1,750
19165,14374,703,1,49000
19166,3628,600,1,599
19167,7275,127,2,850
19168,23494,447,2,480
19169,8337,162,5,499
19170,902,456,3,299
19171,6402,355,2,300
19172,12092,720,1,48200
19173,183,338,4,322
19174,18494,684,1,61990
19175,14512,718,1,54590
19176,11026,780,4,1499
19177,17351,641,4,78490
19178,21207,667,1,55400
19179,23305,303,1,995
19180,16500,446,1,1598
19181,23729,691,2,44500
19182,2243,444,1,1060
19183,4514,458,1,400
19184,18653,601,1,699
19185,1147,673,2,91690
19186,647,750,1,7818
19187,13299,592,1,2299
19188,4225,394,3,799
19189,3345,152,3,1499
19190,2094,782,4,999
19191,7455,581,1,1262
19192,21537,412,1,400
19193,19565,322,5,199
19194,2590,118,3,399
19195,958,585,1,1199
19196,19238,371,3,999
19197,2789,306,5,399
19198,2235,717,2,59990
19199,22318,462,1,399
19200,3911,755,7,599
19201,15387,317,1,316
19202,17762,347,1,441
19203,5747,540,5,335
19204,6326,790,3,249
19205,21068,31,1,199
19206,4180,45,2,375
19207,9807,85,4,999
19208,4629,130,1,140
19209,6942,383,5,999
19210,5811,52,4,79
19211,4219,805,1,999
19212,18831,344,1,2295
19213,21860,257,1,598
19214,7664,779,1,399
19215,475,510,2,1650
19216,5361,720,1,48200
19217,10073,573,4,16995
19218,21362,796,2,4500
19219,1805,25,1,199
19220,12904,246,4,299
19221,21569,324,3,399
19222,4755,185,1,4999
19223,3024,338,1,322
19224,803,266,1,599
19225,6603,747,3,3499
19226,18941,534,1,333
19227,20075,597,1,700
19228,3525,123,9,1299
19229,4438,741,1,2999
19230,10843,17,2,599
19231,12394,503,1,299
19232,13459,547,1,499
19233,7926,203,2,998
19234,23527,301,7,1299
19235,7305,654,1,49990
19236,5595,544,1,1020
19237,1145,598,1,499
19238,2398,655,1,50990
19239,3300,548,1,1700
19240,13150,544,2,1020
19241,22553,734,2,1299
19242,14100,731,1,699
19243,7448,338,1,322
19244,8242,114,2,6000
19245,4633,607,4,999
19246,23852,473,1,1099
19247,13830,370,5,599
19248,6960,81,5,999
19249,1551,478,3,900
19250,9388,761,1,500
19251,5347,168,1,599
19252,12974,42,2,200
19253,3995,349,2,69
19254,10567,756,1,999
19255,14212,798,1,28799
19256,21694,118,1,399
19257,3555,32,1,349
19258,18997,204,2,14999
19259,17009,715,3,87900
19260,12392,525,1,418
19261,18285,644,3,57990
19262,13641,415,3,5850
19263,19742,69,3,4995
19264,10505,326,3,819
19265,17836,310,4,850
19266,11381,535,3,245
19267,13129,74,9,1299
19268,7834,784,3,999
19269,6562,753,1,999
19270,6953,577,7,277
19271,22975,220,3,239
19272,7580,770,2,999
19273,15629,255,1,199
19274,17898,772,8,1499
19275,5828,48,1,898
19276,22104,760,3,249
19277,4039,554,1,3999
19278,14268,378,2,171
19279,4336,140,1,32000
19280,1584,11,1,200
19281,8529,318,1,1400
19282,2993,718,1,54590
19283,8084,359,10,199
19284,10733,345,2,499
19285,11188,40,4,999
19286,17840,211,1,1299
19287,16336,535,2,245
19288,17802,752,1,1699
19289,10203,730,3,1199
19290,2387,801,2,999
19291,19574,149,3,2899
19292,11097,405,1,1999
19293,7768,212,1,290
19294,4565,640,1,63400
19295,22753,405,1,1999
19296,23667,526,1,869
19297,17043,282,2,2250
19298,2589,576,2,2399
19299,7518,123,1,1299
19300,19500,273,3,399
19301,15245,646,3,42900
19302,13870,639,1,67200
19303,15023,239,2,999
19304,4829,111,1,3599
19305,12720,241,1,249
19306,15456,166,1,223
19307,22298,55,1,599
19308,19276,179,2,1680
19309,3861,104,1,249
19310,8669,322,1,199
19311,9010,182,1,499
19312,14640,192,1,2599
19313,21333,622,1,2298
19314,904,476,1,599
19315,12302,654,3,49990
19316,12963,240,1,450
19317,4346,87,1,1599
19318,14939,155,1,1200
19319,9400,70,1,399
19320,815,333,1,355
19321,9834,803,1,795
19322,2435,241,2,249
19323,6124,333,3,355
19324,16185,187,1,399
19325,12498,123,1,1299
19326,18402,238,5,480
19327,14050,76,1,649
19328,4128,261,3,998
19329,20261,481,3,1380
19330,6418,313,1,335
19331,1374,542,1,120
19332,17289,116,4,3000
19333,19235,375,1,332
19334,9975,214,2,1350
19335,19546,530,3,683
19336,22010,126,3,1999
19337,16357,687,3,85990
19338,10457,412,1,400
19339,8370,729,2,38990
19340,3815,405,3,1999
19341,18317,511,1,1299
19342,16311,634,2,49990
19343,2746,653,1,72990
19344,9606,42,2,200
19345,22565,194,4,995
19346,22530,273,2,399
19347,14651,805,1,999
19348,16348,246,1,299
19349,14414,493,1,399
19350,5027,752,1,1699
19351,15844,359,1,199
19352,4350,234,1,1060
19353,15732,603,1,1999
19354,8,746,5,590
19355,762,754,1,1499
19356,22425,402,1,3499
19357,3604,319,2,82
19358,23,791,1,16999
19359,13307,139,2,499
19360,10452,698,5,93990
19361,5738,503,8,299
19362,15030,130,1,140
19363,17474,457,1,999
19364,18191,610,6,699
19365,10679,230,2,525
19366,18596,439,1,899
19367,21659,174,1,1599
19368,14777,4,2,199
19369,21292,187,1,399
19370,16335,177,3,1398
19371,14538,667,3,55400
19372,4090,515,1,999
19373,3976,602,1,499
19374,19148,610,2,699
19375,11304,94,1,599
19376,944,577,2,277
19377,13781,519,3,99
19378,20025,584,2,999
19379,1387,312,1,480
19380,9721,91,4,1299
19381,13635,422,1,3999
19382,11063,182,2,499
19383,10041,527,1,499
19384,9823,119,4,599
19385,20620,58,6,798
19386,6480,406,1,998
19387,20164,666,3,33000
19388,3804,758,2,2999
19389,17634,381,2,139
19390,18894,577,2,277
19391,6887,261,1,998
19392,23454,180,1,3580
19393,14751,209,2,1499
19394,13974,271,1,1380
19395,679,210,3,597
19396,21325,642,5,62000
19397,3973,780,1,1499
19398,10429,697,2,77990
19399,22330,389,1,7950
19400,21154,580,8,1997
19401,3957,571,1,999
19402,20981,242,2,800
19403,330,175,5,24999
19404,19163,201,1,2999
19405,11537,62,1,2000
19406,11936,215,2,1299
19407,18753,141,1,699
19408,14699,732,1,19999
19409,3819,744,5,5530
19410,4464,194,5,995
19411,1114,654,1,49990
19412,432,98,2,1499
19413,2314,559,3,999
19414,9997,435,1,760
19415,2894,157,4,699
19416,12530,493,2,399
19417,9743,30,1,999
19418,8385,314,2,1999
19419,9855,480,1,310
19420,20569,120,2,1199
19421,19421,17,1,599
19422,23112,572,3,1075
19423,12924,148,1,599
19424,8211,403,1,6375
19425,18446,691,2,44500
19426,22587,20,1,999
19427,939,178,1,3299
19428,418,32,2,349
19429,4692,561,3,999
19430,21378,404,1,198
19431,12892,721,1,52990
19432,11606,238,1,480
19433,14590,809,3,5990
19434,15510,9,4,515
19435,11564,210,1,597
19436,10718,671,1,47790
19437,13408,552,1,599
19438,632,413,3,759
19439,21265,750,1,7818
19440,13177,601,4,699
19441,5917,57,1,179
19442,14471,334,1,475
19443,17067,752,3,1699
19444,5000,28,4,700
19445,311,404,1,198
19446,16864,599,1,299
19447,13654,540,3,335
19448,23292,133,10,605
19449,283,666,1,33000
19450,19802,146,1,799
19451,16587,614,1,1299
19452,3479,171,2,2829
19453,16776,247,3,999
19454,6632,737,4,999
19455,7404,165,1,999
19456,11919,64,10,575
19457,1700,380,1,288
19458,21039,602,1,499
19459,3291,22,1,400
19460,8913,756,1,999
19461,11745,395,9,999
19462,23069,754,2,1499
19463,7176,681,1,43990
19464,5601,290,2,299
19465,19840,334,2,475
19466,18340,128,2,799
19467,11611,482,1,3999
19468,14656,333,3,355
19469,22326,326,1,819
19470,15366,584,7,999
19471,1150,650,1,71990
19472,1290,599,2,299
19473,9357,767,2,599
19474,7286,788,1,1299
19475,14570,87,1,1599
19476,23503,736,5,1999
19477,3560,550,1,460
19478,4872,173,1,449
19479,5119,136,1,699
19480,12744,528,4,99
19481,19717,680,1,54990
19482,14811,743,3,399
19483,18103,744,1,5530
19484,16272,129,2,2100
19485,8453,679,1,80890
19486,20784,477,1,599
19487,17824,393,5,599
19488,2840,88,2,999
19489,12316,254,1,265
19490,9639,200,7,1800
19491,4444,702,1,56990
19492,12669,37,1,1149
19493,17715,22,1,400
19494,17744,38,1,499
19495,15247,393,1,599
19496,22666,462,1,399
19497,12624,500,3,299
19498,7158,27,1,219
19499,23388,255,3,199
19500,17371,477,1,599
19501,6355,664,1,55500
19502,18550,140,2,32000
19503,17831,747,1,3499
19504,19801,766,1,19499
19505,6150,52,1,79
19506,17759,183,6,1100
19507,19988,347,4,441
19508,16563,202,1,1599
19509,8667,772,1,1499
19510,16552,93,2,499
19511,3013,509,1,595
19512,17671,242,1,800
19513,7068,408,1,5500
19514,5914,225,1,760
19515,6848,77,3,60
19516,22249,397,3,499
19517,18999,241,1,249
19518,7453,253,1,399
19519,6878,133,2,605
19520,18491,632,2,67790
19521,8548,215,2,1299
19522,16213,584,3,999
19523,2579,32,2,349
19524,1053,186,8,2999
19525,14849,495,3,699
19526,15206,144,2,899
19527,15699,660,3,57700
19528,21360,208,1,349
19529,19119,262,1,399
19530,20712,76,2,649
19531,7668,10,1,259
19532,7598,731,1,699
19533,3760,582,1,799
19534,23283,101,1,1399
19535,14147,476,1,599
19536,18853,499,1,450
19537,804,269,5,700
19538,21462,333,1,355
19539,23784,638,1,48200
19540,12887,153,2,499
19541,19135,134,3,999
19542,6700,465,1,199
19543,10465,802,1,2000
19544,860,237,1,480
19545,3136,760,2,249
19546,7317,750,1,7818
19547,6050,319,1,82
19548,7470,92,1,1395
19549,9804,195,1,400
