order_id,order_date,customer_id,seller_id,order_status
14706,12-26-2016,168,20,Completed
14707,12-26-2016,195,42,Completed
14708,12-26-2016,11,23,Returned
14709,12-26-2016,445,21,Completed
14710,12-28-2016,598,31,Cancelled
14711,12-28-2016,165,22,Returned
14712,12-27-2016,78,48,Completed
14713,12-27-2016,748,81,Returned
14714,12-27-2016,666,27,Completed
14715,12-27-2016,741,72,Cancelled
14716,12-27-2016,402,78,Completed
14717,12-27-2016,48,64,Cancelled
14718,12-26-2016,502,52,Completed
14719,12-26-2016,209,11,Cancelled
14720,12-25-2016,169,16,Cancelled
14721,12-25-2016,582,68,Cancelled
14722,12-25-2016,137,22,Returned
14723,12-25-2016,863,23,Completed
14724,12-25-2016,88,28,Returned
14725,12-25-2016,10,81,Cancelled
14726,12-25-2016,310,2,Completed
14727,12-25-2016,502,62,Completed
14728,12-24-2016,4,7,Returned
14729,12-24-2016,497,30,Cancelled
14730,12-24-2016,46,26,Completed
14731,12-24-2016,432,58,Returned
14732,12-24-2016,871,38,Completed
14733,12-23-2016,160,76,Cancelled
14734,12-23-2016,235,53,Completed
14735,12-23-2016,552,79,Returned
14736,12-23-2016,671,54,Returned
14737,12-23-2016,813,10,Cancelled
14738,12-23-2016,632,19,Cancelled
14739,12-24-2016,281,82,Completed
14740,12-24-2016,739,10,Completed
14741,12-24-2016,675,67,Completed
14742,12-23-2016,444,2,Returned
14743,12-23-2016,648,68,Completed
14744,12-23-2016,7,46,Returned
14745,12-23-2016,170,63,Completed
14746,12-23-2016,406,53,Cancelled
14747,12-23-2016,388,1,Completed
14748,12-23-2016,158,76,Returned
14749,12-23-2016,262,26,Cancelled
14750,12-23-2016,418,63,Completed
14751,12-23-2016,255,41,Cancelled
14752,12-23-2016,142,14,Cancelled
14753,12-23-2016,271,49,Completed
14754,12-23-2016,83,51,Completed
14755,12-23-2016,858,56,Completed
14756,12-23-2016,645,72,Completed
14757,12-23-2016,318,24,Completed
14758,12-23-2016,864,7,Returned
14759,12-23-2016,186,60,Returned
14760,12-23-2016,68,22,Cancelled
14761,12-23-2016,784,56,Returned
14762,12-23-2016,377,77,Completed
14763,12-23-2016,420,38,Returned
14764,12-23-2016,556,85,Completed
14765,12-19-2016,114,12,Returned
14766,12-19-2016,86,52,Returned
14767,12-19-2016,447,32,Returned
14768,12-19-2016,545,61,Completed
14769,12-18-2016,102,33,Returned
14770,12-18-2016,370,79,Completed
14771,12-18-2016,71,41,Completed
14772,12-17-2016,818,15,Completed
14773,12-21-2016,442,63,Completed
14774,12-19-2016,348,66,Completed
14775,12-19-2016,883,40,Completed
14776,12-19-2016,852,25,Completed
14777,12-19-2016,678,62,Completed
14778,12-19-2016,506,40,Completed
14779,12-19-2016,311,26,Completed
14780,12-23-2016,751,12,Returned
14781,12-23-2016,899,36,Cancelled
14782,12-23-2016,840,74,Cancelled
14783,12-23-2016,333,68,Completed
14784,12-23-2016,865,1,Completed
14785,12-22-2016,777,48,Completed
14786,12-22-2016,315,78,Completed
14787,12-21-2016,503,25,Returned
14788,12-17-2016,629,20,Completed
14789,12-17-2016,668,82,Cancelled
14790,12-17-2016,791,69,Returned
14791,12-17-2016,820,27,Completed
14792,12-16-2016,215,85,Completed
14793,12-16-2016,598,58,Completed
14794,12-16-2016,164,10,Cancelled
14795,12-16-2016,368,75,Returned
14796,12-16-2016,659,9,Completed
14797,12-16-2016,145,83,Returned
14798,12-16-2016,132,39,Returned
14799,12-15-2016,80,61,Completed
14800,12-15-2016,10,30,Cancelled
14801,12-15-2016,185,19,Completed
14802,12-15-2016,822,55,Completed
14803,12-15-2016,570,25,Completed
14804,12-15-2016,801,37,Completed
14805,12-15-2016,723,51,Completed
14806,12-15-2016,164,10,Returned
14807,12-14-2016,861,67,Completed
14808,12-14-2016,403,68,Cancelled
14809,12-14-2016,809,59,Completed
14810,12-14-2016,447,20,Returned
14811,12-14-2016,656,54,Completed
14812,12-14-2016,881,62,Completed
14813,12-14-2016,324,9,Returned
14814,12-14-2016,898,46,Cancelled
14815,12-14-2016,658,15,Completed
14816,12-14-2016,650,81,Completed
14817,12-14-2016,20,34,Completed
14818,12-14-2016,836,83,Completed
14819,12-14-2016,420,24,Completed
14820,12-14-2016,859,54,Completed
14821,12-14-2016,731,59,Completed
14822,12-14-2016,473,34,Returned
14823,12-14-2016,460,78,Completed
14824,12-14-2016,469,73,Completed
14825,12-14-2016,496,57,Completed
14826,12-14-2016,566,64,Returned
14827,12-14-2016,197,29,Cancelled
14828,12-14-2016,559,8,Completed
14829,12-14-2016,576,25,Returned
14830,12-14-2016,153,74,Completed
14831,12-14-2016,371,58,Completed
14832,12-14-2016,410,17,Cancelled
14833,12-14-2016,455,19,Cancelled
14834,12-14-2016,545,73,Returned
14835,12-14-2016,837,81,Returned
14836,12-13-2016,179,17,Completed
14837,12-13-2016,754,58,Returned
14838,12-13-2016,6,60,Cancelled
14839,12-13-2016,727,78,Completed
14840,12-13-2016,643,7,Completed
14841,12-13-2016,124,15,Cancelled
14842,12-10-2016,806,4,Completed
14843,12-10-2016,702,32,Returned
14844,12-10-2016,469,57,Completed
14845,12-10-2016,452,45,Completed
14846,12-10-2016,28,25,Completed
14847,12-09-2016,77,32,Completed
14848,12-09-2016,268,2,Completed
14849,12-09-2016,641,85,Completed
14850,12-13-2016,645,11,Cancelled
14851,12-12-2016,101,19,Completed
14852,12-11-2016,456,78,Cancelled
14853,12-11-2016,245,42,Returned
14854,12-11-2016,806,32,Cancelled
14855,12-11-2016,170,63,Returned
14856,12-11-2016,799,57,Completed
14857,12-11-2016,451,72,Cancelled
14858,12-09-2016,835,63,Completed
14859,12-08-2016,847,47,Cancelled
14860,12-08-2016,37,19,Completed
14861,12-08-2016,359,70,Returned
14862,12-08-2016,793,60,Completed
14863,12-08-2016,383,66,Cancelled
14864,12-07-2016,61,12,Completed
14865,12-07-2016,98,1,Completed
14866,12-07-2016,248,49,Completed
14867,12-07-2016,221,62,Returned
14868,12-06-2016,752,72,Completed
14869,12-06-2016,827,41,Completed
14870,12-06-2016,599,27,Completed
14871,12-05-2016,65,44,Cancelled
14872,12-03-2016,651,22,Completed
14873,12-03-2016,691,32,Completed
14874,12-09-2016,129,30,Completed
14875,12-09-2016,200,58,Cancelled
14876,12-09-2016,898,79,Completed
14877,12-09-2016,181,71,Completed
14878,12-09-2016,245,36,Completed
14879,12-09-2016,54,1,Returned
14880,12-09-2016,146,66,Completed
14881,12-09-2016,380,29,Completed
14882,12-07-2016,837,62,Cancelled
14883,12-07-2016,854,18,Cancelled
14884,12-07-2016,150,70,Returned
14885,12-07-2016,614,19,Completed
14886,12-07-2016,542,77,Completed
14887,12-07-2016,832,9,Completed
14888,12-07-2016,137,54,Returned
14889,12-07-2016,688,80,Returned
14890,12-02-2016,77,63,Completed
14891,12-02-2016,815,73,Completed
14892,12-02-2016,818,55,Completed
14893,12-02-2016,139,82,Completed
14894,12-02-2016,546,25,Completed
14895,12-02-2016,597,79,Returned
14896,12-02-2016,867,19,Cancelled
14897,12-02-2016,690,72,Completed
14898,12-03-2016,502,60,Cancelled
14899,12-03-2016,895,59,Completed
14900,12-03-2016,842,46,Completed
14901,12-03-2016,385,22,Completed
14902,12-03-2016,158,54,Completed
14903,12-03-2016,879,67,Returned
14904,12-03-2016,581,69,Returned
14905,12-02-2016,528,14,Completed
14906,12-02-2016,579,70,Completed
14907,12-01-2016,139,52,Completed
14908,11-30-2016,12,76,Completed
14909,11-30-2016,423,78,Returned
14910,11-30-2016,283,49,Completed
14911,11-29-2016,394,69,Completed
14912,11-29-2016,62,33,Returned
14913,11-29-2016,565,68,Returned
14914,11-28-2016,565,78,Completed
14915,11-28-2016,434,61,Returned
14916,11-27-2016,456,22,Completed
14917,11-27-2016,564,66,Completed
14918,11-26-2016,860,76,Completed
14919,11-26-2016,869,8,Returned
14920,11-26-2016,199,44,Cancelled
14921,11-26-2016,862,77,Cancelled
14922,11-26-2016,263,58,Returned
14923,11-26-2016,794,8,Cancelled
14924,11-26-2016,795,22,Completed
14925,11-26-2016,386,77,Completed
14926,11-25-2016,40,41,Cancelled
14927,11-25-2016,200,9,Completed
14928,11-25-2016,854,14,Cancelled
14929,11-25-2016,172,11,Returned
14930,11-25-2016,779,50,Returned
14931,11-25-2016,418,33,Cancelled
14932,11-25-2016,709,37,Completed
14933,11-25-2016,116,71,Cancelled
14934,11-25-2016,848,38,Completed
14935,11-25-2016,847,4,Completed
14936,11-25-2016,218,52,Completed
14937,11-25-2016,174,45,Completed
14938,11-25-2016,659,46,Completed
14939,11-25-2016,846,78,Returned
14940,11-24-2016,637,30,Completed
14941,11-24-2016,86,65,Completed
14942,11-23-2016,332,2,Returned
14943,11-19-2016,578,63,Returned
14944,11-19-2016,356,22,Returned
14945,11-19-2016,407,67,Completed
14946,11-18-2016,598,71,Completed
14947,11-18-2016,641,15,Completed
14948,11-18-2016,703,1,Returned
14949,11-18-2016,402,27,Returned
14950,11-18-2016,594,46,Completed
14951,11-18-2016,529,61,Returned
14952,11-18-2016,110,4,Completed
14953,11-18-2016,413,82,Completed
14954,11-18-2016,599,31,Completed
14955,11-18-2016,851,19,Completed
14956,11-18-2016,332,10,Completed
14957,11-17-2016,355,80,Completed
14958,11-17-2016,341,2,Completed
14959,11-17-2016,84,42,Cancelled
14960,11-17-2016,214,44,Returned
14961,11-17-2016,701,30,Completed
14962,11-17-2016,381,4,Completed
14963,11-17-2016,721,38,Completed
14964,11-17-2016,813,38,Completed
14965,11-16-2016,187,65,Completed
14966,11-11-2016,637,15,Completed
14967,11-10-2016,98,2,Cancelled
14968,11-10-2016,558,29,Returned
14969,11-08-2016,829,9,Completed
14970,11-08-2016,254,44,Returned
14971,11-06-2016,684,54,Completed
14972,11-05-2016,912,39,Returned
14973,11-05-2016,397,10,Completed
14974,11-16-2016,601,82,Completed
14975,11-16-2016,4,85,Completed
14976,11-16-2016,893,21,Cancelled
14977,11-16-2016,724,52,Completed
14978,11-16-2016,857,4,Completed
14979,11-16-2016,440,19,Cancelled
14980,11-16-2016,733,45,Returned
14981,11-16-2016,351,6,Returned
14982,11-16-2016,579,18,Completed
14983,11-16-2016,901,32,Returned
14984,11-16-2016,450,27,Cancelled
14985,11-16-2016,363,70,Cancelled
14986,11-16-2016,877,57,Returned
14987,11-16-2016,501,55,Returned
14988,11-13-2016,857,68,Returned
14989,11-13-2016,11,61,Completed
14990,11-13-2016,406,20,Cancelled
14991,11-12-2016,680,75,Cancelled
14992,11-12-2016,36,53,Completed
14993,11-12-2016,443,32,Completed
14994,11-11-2016,817,1,Completed
14995,11-11-2016,344,82,Returned
14996,11-11-2016,715,41,Completed
14997,11-11-2016,320,23,Completed
14998,11-05-2016,515,83,Returned
14999,11-04-2016,116,13,Cancelled
15000,11-04-2016,403,85,Returned
15001,11-04-2016,519,54,Returned
15002,11-04-2016,277,67,Completed
15003,11-04-2016,720,23,Returned
15004,11-04-2016,402,80,Completed
15005,11-04-2016,140,50,Completed
15006,11-03-2016,11,63,Completed
15007,11-02-2016,436,33,Completed
15008,11-01-2016,146,27,Returned
15009,10-31-2016,580,23,Completed
15010,10-31-2016,193,22,Returned
15011,10-30-2016,168,10,Cancelled
15012,10-29-2016,194,36,Completed
15013,10-29-2016,160,60,Completed
15014,10-23-2016,224,29,Completed
15015,10-22-2016,119,44,Cancelled
15016,10-22-2016,240,51,Cancelled
15017,10-22-2016,843,20,Completed
15018,10-21-2016,425,76,Completed
15019,10-21-2016,846,10,Completed
15020,10-21-2016,355,78,Cancelled
15021,10-21-2016,789,24,Completed
15022,10-29-2016,478,81,Returned
15023,10-28-2016,678,72,Returned
15024,10-28-2016,735,23,Completed
15025,10-28-2016,196,14,Completed
15026,10-24-2016,795,74,Cancelled
15027,10-24-2016,476,66,Completed
15028,10-24-2016,535,52,Completed
15029,10-24-2016,704,70,Completed
15030,10-20-2016,486,41,Completed
15031,10-20-2016,349,42,Completed
15032,10-20-2016,183,67,Cancelled
15033,10-20-2016,534,23,Completed
15034,10-19-2016,662,9,Completed
15035,10-19-2016,710,29,Returned
15036,10-19-2016,328,51,Returned
15037,10-19-2016,891,28,Completed
15038,10-19-2016,612,16,Completed
15039,10-19-2016,346,82,Returned
15040,10-19-2016,804,74,Completed
15041,10-19-2016,747,57,Cancelled
15042,10-19-2016,478,73,Returned
15043,10-19-2016,810,54,Completed
15044,10-19-2016,254,30,Cancelled
15045,10-19-2016,745,27,Returned
15046,10-09-2016,438,56,Completed
15047,10-08-2016,441,6,Cancelled
15048,10-08-2016,116,2,Completed
15049,10-08-2016,328,28,Completed
15050,10-08-2016,122,26,Completed
15051,10-08-2016,15,84,Completed
15052,10-07-2016,649,74,Completed
15053,10-07-2016,167,80,Completed
15054,10-07-2016,264,39,Completed
15055,10-07-2016,668,23,Completed
15056,10-07-2016,569,32,Cancelled
15057,10-07-2016,468,84,Cancelled
15058,10-07-2016,687,25,Completed
15059,10-05-2016,636,27,Completed
15060,10-03-2016,505,68,Completed
15061,10-03-2016,838,57,Completed
15062,06-02-2017,642,43,Completed
15063,06-02-2017,266,32,Cancelled
15064,06-02-2017,804,13,Cancelled
15065,06-02-2017,307,33,Returned
15066,06-02-2017,321,11,Completed
15067,06-02-2017,375,74,Completed
15068,06-02-2017,34,32,Completed
15069,06-02-2017,133,38,Completed
15070,10-02-2016,527,74,Completed
15071,10-02-2016,707,18,Cancelled
15072,10-02-2016,845,67,Cancelled
15073,10-02-2016,757,1,Returned
15074,10-01-2016,307,27,Returned
15075,10-01-2016,178,18,Cancelled
15076,10-01-2016,403,60,Returned
15077,09-30-2016,388,9,Completed
15078,05-27-2017,95,55,Completed
15079,05-26-2017,45,34,Cancelled
15080,05-26-2017,330,71,Cancelled
15081,05-26-2017,650,83,Returned
15082,05-26-2017,530,3,Cancelled
15083,05-26-2017,615,63,Completed
15084,06-02-2017,114,81,Completed
15085,06-02-2017,365,40,Completed
15086,05-23-2017,164,44,Completed
15087,05-21-2017,826,47,Cancelled
15088,05-21-2017,180,73,Completed
15089,05-20-2017,788,23,Completed
15090,05-20-2017,64,53,Completed
15091,05-20-2017,339,81,Completed
15092,05-20-2017,526,17,Completed
15093,05-20-2017,201,29,Completed
15094,05-26-2017,56,64,Completed
15095,05-26-2017,227,75,Completed
15096,05-26-2017,701,8,Completed
15097,05-26-2017,371,8,Returned
15098,05-26-2017,653,16,Cancelled
15099,05-26-2017,559,78,Completed
15100,05-26-2017,85,42,Completed
15101,05-25-2017,636,25,Cancelled
15102,05-19-2017,663,43,Completed
15103,05-19-2017,712,70,Completed
15104,05-19-2017,554,77,Returned
15105,05-19-2017,136,53,Cancelled
15106,05-19-2017,468,35,Cancelled
15107,05-19-2017,604,65,Completed
15108,05-19-2017,89,59,Completed
15109,05-19-2017,303,60,Completed
15110,05-17-2017,389,78,Completed
15111,05-17-2017,560,65,Returned
15112,05-17-2017,876,1,Cancelled
15113,05-17-2017,682,63,Cancelled
15114,05-17-2017,714,25,Completed
15115,05-17-2017,879,77,Completed
15116,05-17-2017,419,62,Completed
15117,05-17-2017,907,28,Returned
15118,05-19-2017,808,32,Completed
15119,05-19-2017,651,7,Completed
15120,05-19-2017,342,71,Completed
15121,05-19-2017,564,55,Completed
15122,05-19-2017,772,75,Returned
15123,05-18-2017,531,77,Completed
15124,05-18-2017,648,4,Cancelled
15125,05-18-2017,797,58,Cancelled
15126,05-18-2017,164,28,Returned
15127,05-18-2017,337,26,Completed
15128,05-17-2017,749,74,Returned
15129,05-17-2017,884,56,Completed
15130,05-17-2017,187,22,Completed
15131,05-17-2017,80,46,Cancelled
15132,05-17-2017,802,49,Completed
15133,05-17-2017,859,19,Cancelled
15134,05-17-2017,409,47,Returned
15135,05-17-2017,240,61,Completed
15136,05-17-2017,174,72,Completed
15137,05-17-2017,25,53,Completed
15138,05-17-2017,820,81,Returned
15139,05-17-2017,201,49,Completed
15140,05-17-2017,247,2,Returned
15141,05-18-2017,568,36,Completed
15142,05-18-2017,792,8,Completed
15143,05-18-2017,403,7,Completed
15144,05-18-2017,152,50,Completed
15145,05-18-2017,563,7,Returned
15146,05-18-2017,893,44,Returned
15147,05-18-2017,673,75,Cancelled
15148,05-18-2017,530,84,Completed
15149,05-17-2017,674,21,Completed
15150,05-17-2017,793,48,Cancelled
15151,05-15-2017,465,19,Completed
15152,05-15-2017,227,80,Completed
15153,05-14-2017,380,22,Completed
15154,05-14-2017,670,19,Completed
15155,05-13-2017,556,42,Completed
15156,05-17-2017,10,3,Returned
15157,05-17-2017,880,38,Returned
15158,05-17-2017,907,69,Cancelled
15159,05-17-2017,365,40,Completed
15160,05-17-2017,180,1,Returned
15161,05-17-2017,750,31,Cancelled
15162,05-17-2017,352,68,Completed
15163,05-17-2017,218,57,Completed
15164,05-12-2017,491,75,Completed
15165,05-12-2017,807,53,Returned
15166,05-12-2017,153,42,Completed
15167,05-12-2017,819,26,Cancelled
15168,05-12-2017,155,64,Completed
15169,05-12-2017,682,49,Completed
15170,05-12-2017,30,74,Completed
15171,05-13-2017,475,69,Cancelled
15172,05-13-2017,604,28,Completed
15173,05-13-2017,240,79,Completed
15174,05-13-2017,92,55,Completed
15175,05-12-2017,684,13,Returned
15176,05-12-2017,571,71,Completed
15177,05-12-2017,411,44,Completed
15178,05-12-2017,862,4,Completed
15179,05-09-2017,847,82,Completed
15180,05-12-2017,120,63,Completed
15181,05-12-2017,889,51,Completed
15182,05-12-2017,536,56,Returned
15183,05-12-2017,855,24,Completed
15184,05-12-2017,159,64,Cancelled
15185,05-12-2017,154,23,Completed
15186,05-12-2017,883,37,Cancelled
15187,05-12-2017,917,45,Cancelled
15188,05-06-2017,672,29,Returned
15189,05-06-2017,668,60,Completed
15190,05-06-2017,576,35,Completed
15191,05-05-2017,42,29,Completed
15192,05-05-2017,266,41,Returned
15193,05-05-2017,907,35,Returned
15194,05-05-2017,349,40,Completed
15195,05-05-2017,505,15,Returned
15196,05-05-2017,548,67,Completed
15197,05-05-2017,491,74,Completed
15198,05-05-2017,145,66,Returned
15199,05-05-2017,390,77,Completed
15200,05-05-2017,594,3,Returned
15201,05-04-2017,142,35,Cancelled
15202,05-04-2017,231,6,Completed
15203,05-04-2017,245,40,Completed
15204,05-04-2017,56,23,Cancelled
15205,05-04-2017,812,40,Returned
15206,05-03-2017,786,3,Completed
15207,05-03-2017,464,85,Completed
15208,05-03-2017,521,41,Completed
15209,05-03-2017,560,53,Completed
15210,05-03-2017,480,56,Cancelled
15211,04-29-2017,296,77,Returned
15212,04-28-2017,500,60,Completed
15213,04-28-2017,152,77,Returned
15214,04-28-2017,456,35,Completed
15215,04-28-2017,72,36,Completed
15216,05-03-2017,65,8,Completed
15217,05-03-2017,516,47,Completed
15218,05-01-2017,752,55,Completed
15219,04-28-2017,308,44,Cancelled
15220,04-28-2017,107,82,Cancelled
15221,04-28-2017,630,63,Completed
15222,04-28-2017,489,32,Returned
15223,04-26-2017,179,30,Completed
15224,04-25-2017,178,41,Completed
15225,04-25-2017,821,23,Completed
15226,04-25-2017,44,82,Completed
15227,04-24-2017,32,52,Completed
15228,04-24-2017,794,23,Returned
15229,04-24-2017,794,71,Cancelled
15230,04-23-2017,778,73,Returned
15231,04-22-2017,93,29,Completed
15232,04-22-2017,40,63,Completed
15233,04-22-2017,734,48,Completed
15234,04-22-2017,454,10,Completed
15235,04-22-2017,904,19,Completed
15236,04-21-2017,836,82,Cancelled
15237,04-21-2017,99,13,Completed
15238,04-21-2017,119,45,Completed
15239,04-21-2017,56,47,Completed
15240,04-21-2017,372,30,Completed
15241,04-21-2017,154,62,Completed
15242,04-21-2017,662,9,Completed
15243,04-16-2017,330,5,Completed
15244,04-16-2017,711,29,Cancelled
15245,04-16-2017,662,72,Returned
15246,04-15-2017,374,2,Returned
15247,04-15-2017,382,17,Completed
15248,04-15-2017,239,9,Cancelled
15249,04-15-2017,163,16,Cancelled
15250,04-10-2017,680,34,Completed
15251,04-09-2017,622,71,Completed
15252,04-09-2017,248,54,Completed
15253,04-09-2017,63,73,Completed
15254,04-08-2017,663,20,Completed
15255,04-08-2017,36,31,Completed
15256,04-08-2017,1,41,Completed
15257,04-08-2017,30,22,Completed
15258,04-21-2017,519,37,Completed
15259,04-21-2017,493,71,Completed
15260,04-20-2017,648,31,Completed
15261,04-18-2017,134,48,Cancelled
15262,04-18-2017,142,65,Returned
15263,04-18-2017,93,24,Completed
15264,04-17-2017,228,75,Completed
15265,04-17-2017,805,42,Completed
15266,04-15-2017,809,49,Returned
15267,04-14-2017,550,35,Completed
15268,04-14-2017,234,13,Completed
15269,04-14-2017,546,43,Completed
15270,04-14-2017,404,13,Returned
15271,04-14-2017,272,1,Completed
15272,04-14-2017,348,30,Cancelled
15273,04-14-2017,438,62,Completed
15274,04-08-2017,26,15,Cancelled
15275,04-07-2017,750,79,Completed
15276,04-07-2017,103,55,Cancelled
15277,04-07-2017,734,62,Completed
15278,04-07-2017,677,1,Completed
15279,04-07-2017,903,61,Returned
15280,04-07-2017,847,7,Completed
15281,04-07-2017,451,4,Completed
15282,04-07-2017,163,46,Cancelled
15283,04-07-2017,180,33,Returned
15284,04-07-2017,249,71,Completed
15285,04-07-2017,228,15,Returned
15286,04-07-2017,163,47,Returned
15287,04-07-2017,765,80,Completed
15288,04-07-2017,663,31,Returned
15289,04-07-2017,554,79,Cancelled
15290,04-04-2017,623,22,Completed
15291,03-31-2017,335,28,Returned
15292,03-31-2017,796,47,Completed
15293,03-31-2017,891,15,Returned
15294,03-31-2017,558,15,Completed
15295,03-31-2017,4,58,Completed
15296,03-31-2017,36,79,Completed
15297,03-31-2017,81,26,Completed
15298,04-07-2017,148,80,Completed
15299,04-07-2017,601,71,Completed
15300,04-07-2017,73,51,Completed
15301,04-07-2017,245,14,Completed
15302,04-04-2017,83,63,Completed
15303,04-04-2017,796,64,Completed
15304,04-04-2017,386,52,Completed
15305,04-04-2017,352,5,Returned
15306,03-31-2017,519,55,Completed
15307,03-31-2017,300,3,Completed
15308,03-31-2017,100,59,Completed
15309,03-31-2017,371,73,Completed
15310,03-31-2017,351,20,Cancelled
15311,03-31-2017,583,81,Returned
15312,03-31-2017,284,76,Cancelled
15313,03-31-2017,68,8,Returned
15314,03-29-2017,178,33,Returned
15315,03-29-2017,913,50,Completed
15316,03-28-2017,462,25,Cancelled
15317,03-27-2017,289,3,Cancelled
15318,03-27-2017,453,55,Returned
15319,03-27-2017,302,15,Completed
15320,03-26-2017,712,57,Cancelled
15321,03-26-2017,589,84,Completed
15322,03-25-2017,494,55,Completed
15323,03-25-2017,862,62,Cancelled
15324,03-25-2017,345,5,Completed
15325,03-25-2017,134,21,Returned
15326,03-25-2017,844,22,Completed
15327,03-25-2017,660,32,Returned
15328,03-25-2017,758,84,Returned
15329,03-26-2017,537,28,Completed
15330,03-25-2017,197,81,Completed
15331,03-25-2017,910,78,Returned
15332,03-25-2017,139,26,Completed
15333,03-25-2017,521,5,Completed
15334,03-25-2017,637,65,Returned
15335,03-25-2017,531,27,Completed
15336,03-25-2017,168,53,Returned
15337,03-25-2017,613,44,Returned
15338,03-25-2017,653,8,Returned
15339,03-25-2017,742,36,Completed
15340,03-25-2017,845,57,Completed
15341,03-25-2017,274,36,Completed
15342,03-25-2017,645,20,Completed
15343,03-25-2017,102,67,Completed
15344,03-25-2017,245,16,Completed
15345,03-25-2017,584,6,Returned
15346,03-25-2017,780,61,Completed
15347,03-25-2017,299,80,Completed
15348,03-25-2017,195,85,Cancelled
15349,03-23-2017,461,67,Cancelled
15350,03-20-2017,151,20,Completed
15351,03-20-2017,609,41,Returned
15352,03-20-2017,575,19,Completed
15353,03-19-2017,471,10,Cancelled
15354,03-19-2017,145,57,Completed
15355,03-19-2017,139,71,Completed
15356,03-19-2017,496,52,Completed
15357,03-18-2017,734,36,Returned
15358,03-18-2017,128,55,Completed
15359,03-18-2017,656,13,Completed
15360,03-18-2017,662,42,Completed
15361,03-18-2017,859,52,Completed
15362,03-18-2017,294,39,Completed
15363,03-18-2017,381,52,Completed
15364,03-18-2017,250,42,Cancelled
15365,03-17-2017,517,14,Completed
15366,03-17-2017,488,11,Completed
15367,03-17-2017,57,26,Completed
15368,03-17-2017,281,80,Returned
15369,03-17-2017,832,40,Returned
15370,03-17-2017,847,5,Completed
15371,03-17-2017,836,78,Completed
15372,03-17-2017,814,28,Completed
15373,03-17-2017,844,36,Completed
15374,03-17-2017,196,73,Returned
15375,03-17-2017,523,43,Completed
15376,03-17-2017,409,20,Cancelled
15377,03-15-2017,278,26,Completed
15378,03-15-2017,198,16,Returned
15379,03-15-2017,32,68,Returned
15380,03-15-2017,245,8,Cancelled
15381,03-15-2017,31,11,Completed
15382,03-15-2017,213,25,Cancelled
15383,03-15-2017,9,68,Cancelled
15384,03-15-2017,404,52,Cancelled
15385,03-15-2017,691,68,Cancelled
15386,03-15-2017,870,55,Completed
15387,03-15-2017,662,10,Returned
15388,03-15-2017,116,29,Returned
15389,03-15-2017,453,49,Completed
15390,03-15-2017,914,14,Cancelled
15391,03-15-2017,533,41,Completed
15392,03-15-2017,558,67,Cancelled
15393,03-15-2017,714,4,Completed
15394,03-15-2017,56,17,Completed
15395,03-15-2017,579,69,Returned
15396,03-15-2017,551,49,Completed
15397,03-15-2017,189,60,Returned
15398,03-11-2017,770,61,Completed
15399,03-11-2017,466,61,Returned
15400,03-11-2017,844,83,Cancelled
15401,03-15-2017,473,73,Returned
15402,03-15-2017,464,29,Completed
15403,03-15-2017,468,52,Completed
15404,03-15-2017,430,71,Completed
15405,03-15-2017,872,4,Returned
15406,03-15-2017,75,41,Completed
15407,03-15-2017,222,44,Completed
15408,03-15-2017,8,65,Completed
15409,03-10-2017,663,10,Completed
15410,03-10-2017,381,52,Completed
15411,03-10-2017,566,10,Completed
15412,03-10-2017,129,7,Completed
15413,03-10-2017,234,12,Completed
15414,03-10-2017,909,15,Completed
15415,03-10-2017,418,24,Cancelled
15416,03-10-2017,240,34,Cancelled
15417,03-10-2017,428,34,Completed
15418,03-10-2017,154,27,Completed
15419,03-10-2017,13,85,Completed
15420,03-10-2017,295,63,Completed
15421,03-10-2017,139,32,Returned
15422,03-10-2017,811,19,Completed
15423,03-04-2017,275,8,Completed
15424,03-04-2017,903,58,Completed
15425,03-04-2017,744,7,Completed
15426,03-04-2017,631,32,Returned
15427,03-05-2017,117,17,Completed
15428,03-04-2017,669,9,Returned
15429,03-03-2017,222,66,Completed
15430,03-03-2017,396,50,Completed
15431,03-03-2017,184,77,Completed
15432,03-03-2017,579,85,Completed
15433,03-03-2017,315,38,Returned
15434,03-03-2017,58,30,Completed
15435,03-03-2017,658,70,Completed
15436,03-02-2017,689,17,Completed
15437,03-01-2017,567,23,Cancelled
15438,02-28-2017,825,50,Completed
15439,02-28-2017,575,82,Cancelled
15440,02-27-2017,90,57,Completed
15441,02-27-2017,471,38,Completed
15442,02-27-2017,115,60,Completed
15443,02-26-2017,5,33,Completed
15444,02-26-2017,187,68,Returned
15445,02-26-2017,471,37,Returned
15446,02-26-2017,667,52,Returned
15447,02-26-2017,211,14,Completed
15448,02-25-2017,745,5,Returned
15449,02-24-2017,882,55,Completed
15450,02-24-2017,17,56,Returned
15451,02-24-2017,323,33,Cancelled
15452,02-24-2017,670,20,Completed
15453,02-23-2017,306,31,Completed
15454,02-22-2017,151,41,Completed
15455,02-22-2017,224,42,Returned
15456,02-22-2017,375,53,Completed
15457,02-25-2017,173,22,Completed
15458,02-25-2017,24,65,Completed
15459,02-25-2017,25,66,Cancelled
15460,02-25-2017,874,36,Completed
15461,02-25-2017,11,60,Completed
15462,02-25-2017,75,59,Completed
15463,02-25-2017,780,54,Cancelled
15464,02-24-2017,51,31,Completed
15465,02-19-2017,848,2,Cancelled
15466,02-18-2017,744,60,Completed
